state_po,week_start,index,batch
FL,2025-09-14,1,gt_primary_election_batch02.csv
FL,2025-09-21,1,gt_primary_election_batch02.csv
FL,2025-09-28,1,gt_primary_election_batch02.csv
FL,2025-10-05,1,gt_primary_election_batch02.csv
FL,2025-10-12,1,gt_primary_election_batch02.csv
FL,2025-10-19,1,gt_primary_election_batch02.csv
FL,2025-10-26,1,gt_primary_election_batch02.csv
FL,2025-11-02,4,gt_primary_election_batch02.csv
FL,2025-11-09,1,gt_primary_election_batch02.csv
FL,2025-11-16,1,gt_primary_election_batch02.csv
FL,2025-11-23,1,gt_primary_election_batch02.csv
FL,2025-11-30,1,gt_primary_election_batch02.csv
FL,2025-12-07,1,gt_primary_election_batch02.csv
FL,2025-12-14,1,gt_primary_election_batch02.csv
FL,2025-12-21,1,gt_primary_election_batch02.csv
FL,2025-12-28,1,gt_primary_election_batch02.csv
FL,2026-01-04,2,gt_primary_election_batch02.csv
FL,2026-01-11,2,gt_primary_election_batch02.csv
FL,2026-01-18,1,gt_primary_election_batch02.csv
FL,2026-01-25,2,gt_primary_election_batch02.csv
FL,2026-02-01,2,gt_primary_election_batch02.csv
FL,2026-02-08,2,gt_primary_election_batch02.csv
FL,2026-02-15,3,gt_primary_election_batch02.csv
FL,2026-02-22,3,gt_primary_election_batch02.csv
FL,2026-03-01,11,gt_primary_election_batch02.csv
FL,2026-03-08,4,gt_primary_election_batch02.csv
FL,2026-03-15,2,gt_primary_election_batch02.csv
FL,2026-03-22,2,gt_primary_election_batch02.csv
FL,2026-03-29,3,gt_primary_election_batch02.csv
FL,2026-04-05,2,gt_primary_election_batch02.csv
FL,2026-04-12,3,gt_primary_election_batch02.csv
FL,2026-04-19,3,gt_primary_election_batch02.csv
FL,2026-04-26,3,gt_primary_election_batch02.csv
FL,2026-05-03,5,gt_primary_election_batch02.csv
FL,2026-05-10,4,gt_primary_election_batch02.csv
FL,2026-05-17,10,gt_primary_election_batch02.csv
FL,2026-05-24,5,gt_primary_election_batch02.csv
FL,2026-05-31,11,gt_primary_election_batch02.csv
FL,2026-06-07,8,gt_primary_election_batch02.csv
FL,2026-06-14,4,gt_primary_election_batch02.csv
FL,2026-06-21,4,gt_primary_election_batch02.csv
FL,2026-06-28,5,gt_primary_election_batch02.csv
FL,2026-07-05,4,gt_primary_election_batch02.csv
FL,2026-07-12,6,gt_primary_election_batch02.csv
FL,2026-07-19,7,gt_primary_election_batch02.csv
GA,2025-06-29,1,gt_primary_election_batch03.csv
GA,2025-07-06,0,gt_primary_election_batch03.csv
GA,2025-07-13,2,gt_primary_election_batch03.csv
GA,2025-07-20,1,gt_primary_election_batch03.csv
GA,2025-07-27,1,gt_primary_election_batch03.csv
GA,2025-08-03,0,gt_primary_election_batch03.csv
GA,2025-08-10,0,gt_primary_election_batch03.csv
GA,2025-08-17,0,gt_primary_election_batch03.csv
GA,2025-08-24,1,gt_primary_election_batch03.csv
GA,2025-08-31,0,gt_primary_election_batch03.csv
GA,2025-09-07,1,gt_primary_election_batch03.csv
GA,2025-09-14,1,gt_primary_election_batch03.csv
GA,2025-09-21,1,gt_primary_election_batch03.csv
GA,2025-09-28,0,gt_primary_election_batch03.csv
GA,2025-10-05,1,gt_primary_election_batch03.csv
GA,2025-10-12,1,gt_primary_election_batch03.csv
GA,2025-10-19,2,gt_primary_election_batch03.csv
GA,2025-10-26,2,gt_primary_election_batch03.csv
GA,2025-11-02,3,gt_primary_election_batch03.csv
GA,2025-11-09,1,gt_primary_election_batch03.csv
GA,2025-11-16,1,gt_primary_election_batch03.csv
GA,2025-11-23,0,gt_primary_election_batch03.csv
GA,2025-11-30,2,gt_primary_election_batch03.csv
GA,2025-12-07,2,gt_primary_election_batch03.csv
GA,2025-12-14,1,gt_primary_election_batch03.csv
GA,2025-12-21,0,gt_primary_election_batch03.csv
GA,2025-12-28,0,gt_primary_election_batch03.csv
GA,2026-01-04,1,gt_primary_election_batch03.csv
GA,2026-01-11,2,gt_primary_election_batch03.csv
GA,2026-01-18,2,gt_primary_election_batch03.csv
GA,2026-01-25,2,gt_primary_election_batch03.csv
GA,2026-02-01,3,gt_primary_election_batch03.csv
GA,2026-02-08,3,gt_primary_election_batch03.csv
GA,2026-02-15,3,gt_primary_election_batch03.csv
GA,2026-02-22,4,gt_primary_election_batch03.csv
GA,2026-03-01,10,gt_primary_election_batch03.csv
GA,2026-03-08,5,gt_primary_election_batch03.csv
GA,2026-03-15,3,gt_primary_election_batch03.csv
GA,2026-03-22,3,gt_primary_election_batch03.csv
GA,2026-03-29,4,gt_primary_election_batch03.csv
GA,2026-04-05,4,gt_primary_election_batch03.csv
GA,2026-04-12,4,gt_primary_election_batch03.csv
GA,2026-04-19,6,gt_primary_election_batch03.csv
GA,2026-04-26,9,gt_primary_election_batch03.csv
GA,2026-05-03,15,gt_primary_election_batch03.csv
GA,2026-05-10,17,gt_primary_election_batch03.csv
GA,2026-05-17,72,gt_primary_election_batch03.csv
GA,2026-05-24,6,gt_primary_election_batch03.csv
GA,2026-05-31,11,gt_primary_election_batch03.csv
GA,2026-06-07,9,gt_primary_election_batch03.csv
GA,2026-06-14,13,gt_primary_election_batch03.csv
GA,2026-06-21,4,gt_primary_election_batch03.csv
GA,2026-06-28,4,gt_primary_election_batch03.csv
GA,2026-07-05,3,gt_primary_election_batch03.csv
GA,2026-07-12,1,gt_primary_election_batch03.csv
GA,2026-07-19,1,gt_primary_election_batch03.csv
HI,2025-06-29,0,gt_primary_election_batch03.csv
HI,2025-07-06,0,gt_primary_election_batch03.csv
HI,2025-07-13,0,gt_primary_election_batch03.csv
HI,2025-07-20,0,gt_primary_election_batch03.csv
HI,2025-07-27,0,gt_primary_election_batch03.csv
HI,2025-08-03,0,gt_primary_election_batch03.csv
HI,2025-08-10,0,gt_primary_election_batch03.csv
HI,2025-08-17,0,gt_primary_election_batch03.csv
HI,2025-08-24,0,gt_primary_election_batch03.csv
HI,2025-08-31,0,gt_primary_election_batch03.csv
HI,2025-09-07,0,gt_primary_election_batch03.csv
HI,2025-09-14,0,gt_primary_election_batch03.csv
HI,2025-09-21,0,gt_primary_election_batch03.csv
HI,2025-09-28,0,gt_primary_election_batch03.csv
HI,2025-10-05,0,gt_primary_election_batch03.csv
HI,2025-10-12,0,gt_primary_election_batch03.csv
HI,2025-10-19,0,gt_primary_election_batch03.csv
HI,2025-10-26,0,gt_primary_election_batch03.csv
HI,2025-11-02,6,gt_primary_election_batch03.csv
HI,2025-11-09,0,gt_primary_election_batch03.csv
HI,2025-11-16,0,gt_primary_election_batch03.csv
HI,2025-11-23,0,gt_primary_election_batch03.csv
HI,2025-11-30,0,gt_primary_election_batch03.csv
HI,2025-12-07,0,gt_primary_election_batch03.csv
HI,2025-12-14,0,gt_primary_election_batch03.csv
HI,2025-12-21,0,gt_primary_election_batch03.csv
HI,2025-12-28,0,gt_primary_election_batch03.csv
HI,2026-01-04,0,gt_primary_election_batch03.csv
HI,2026-01-11,0,gt_primary_election_batch03.csv
HI,2026-01-18,0,gt_primary_election_batch03.csv
HI,2026-01-25,0,gt_primary_election_batch03.csv
HI,2026-02-01,0,gt_primary_election_batch03.csv
HI,2026-02-08,0,gt_primary_election_batch03.csv
HI,2026-02-15,0,gt_primary_election_batch03.csv
HI,2026-02-22,0,gt_primary_election_batch03.csv
HI,2026-03-01,7,gt_primary_election_batch03.csv
HI,2026-03-08,0,gt_primary_election_batch03.csv
HI,2026-03-15,0,gt_primary_election_batch03.csv
HI,2026-03-22,0,gt_primary_election_batch03.csv
HI,2026-03-29,0,gt_primary_election_batch03.csv
HI,2026-04-05,0,gt_primary_election_batch03.csv
HI,2026-04-12,0,gt_primary_election_batch03.csv
HI,2026-04-19,0,gt_primary_election_batch03.csv
HI,2026-04-26,0,gt_primary_election_batch03.csv
HI,2026-05-03,0,gt_primary_election_batch03.csv
HI,2026-05-10,0,gt_primary_election_batch03.csv
HI,2026-05-17,0,gt_primary_election_batch03.csv
HI,2026-05-24,6,gt_primary_election_batch03.csv
HI,2026-05-31,10,gt_primary_election_batch03.csv
HI,2026-06-07,8,gt_primary_election_batch03.csv
HI,2026-06-14,0,gt_primary_election_batch03.csv
HI,2026-06-21,0,gt_primary_election_batch03.csv
HI,2026-06-28,0,gt_primary_election_batch03.csv
HI,2026-07-05,0,gt_primary_election_batch03.csv
HI,2026-07-12,4,gt_primary_election_batch03.csv
HI,2026-07-19,16,gt_primary_election_batch03.csv
IA,2025-06-29,0,gt_primary_election_batch04.csv
IA,2025-07-06,0,gt_primary_election_batch04.csv
IA,2025-07-13,0,gt_primary_election_batch04.csv
IA,2025-07-20,0,gt_primary_election_batch04.csv
IA,2025-07-27,0,gt_primary_election_batch04.csv
IA,2025-08-03,0,gt_primary_election_batch04.csv
IA,2025-08-10,0,gt_primary_election_batch04.csv
IA,2025-08-17,0,gt_primary_election_batch04.csv
IA,2025-08-24,0,gt_primary_election_batch04.csv
IA,2025-08-31,0,gt_primary_election_batch04.csv
IA,2025-09-07,0,gt_primary_election_batch04.csv
IA,2025-09-14,0,gt_primary_election_batch04.csv
IA,2025-09-21,0,gt_primary_election_batch04.csv
IA,2025-09-28,0,gt_primary_election_batch04.csv
IA,2025-10-05,4,gt_primary_election_batch04.csv
IA,2025-10-12,0,gt_primary_election_batch04.csv
IA,2025-10-19,0,gt_primary_election_batch04.csv
IA,2025-10-26,0,gt_primary_election_batch04.csv
IA,2025-11-02,2,gt_primary_election_batch04.csv
IA,2025-11-09,0,gt_primary_election_batch04.csv
IA,2025-11-16,0,gt_primary_election_batch04.csv
IA,2025-11-23,0,gt_primary_election_batch04.csv
IA,2025-11-30,0,gt_primary_election_batch04.csv
IA,2025-12-07,0,gt_primary_election_batch04.csv
IA,2025-12-14,0,gt_primary_election_batch04.csv
IA,2025-12-21,0,gt_primary_election_batch04.csv
IA,2025-12-28,0,gt_primary_election_batch04.csv
IA,2026-01-04,0,gt_primary_election_batch04.csv
IA,2026-01-11,0,gt_primary_election_batch04.csv
IA,2026-01-18,0,gt_primary_election_batch04.csv
IA,2026-01-25,0,gt_primary_election_batch04.csv
IA,2026-02-01,0,gt_primary_election_batch04.csv
IA,2026-02-08,0,gt_primary_election_batch04.csv
IA,2026-02-15,0,gt_primary_election_batch04.csv
IA,2026-02-22,0,gt_primary_election_batch04.csv
IA,2026-03-01,6,gt_primary_election_batch04.csv
IA,2026-03-08,3,gt_primary_election_batch04.csv
IA,2026-03-15,0,gt_primary_election_batch04.csv
IA,2026-03-22,0,gt_primary_election_batch04.csv
IA,2026-03-29,0,gt_primary_election_batch04.csv
IA,2026-04-05,2,gt_primary_election_batch04.csv
IA,2026-04-12,3,gt_primary_election_batch04.csv
IA,2026-04-19,2,gt_primary_election_batch04.csv
IA,2026-04-26,4,gt_primary_election_batch04.csv
IA,2026-05-03,6,gt_primary_election_batch04.csv
IA,2026-05-10,9,gt_primary_election_batch04.csv
IA,2026-05-17,11,gt_primary_election_batch04.csv
IA,2026-05-24,13,gt_primary_election_batch04.csv
IA,2026-05-31,72,gt_primary_election_batch04.csv
IA,2026-06-07,2,gt_primary_election_batch04.csv
IA,2026-06-14,0,gt_primary_election_batch04.csv
IA,2026-06-21,0,gt_primary_election_batch04.csv
IA,2026-06-28,0,gt_primary_election_batch04.csv
IA,2026-07-05,0,gt_primary_election_batch04.csv
IA,2026-07-12,1,gt_primary_election_batch04.csv
IA,2026-07-19,1,gt_primary_election_batch04.csv
ID,2025-06-29,0,gt_primary_election_batch03.csv
ID,2025-07-06,0,gt_primary_election_batch03.csv
ID,2025-07-13,0,gt_primary_election_batch03.csv
ID,2025-07-20,0,gt_primary_election_batch03.csv
ID,2025-07-27,0,gt_primary_election_batch03.csv
ID,2025-08-03,0,gt_primary_election_batch03.csv
ID,2025-08-10,0,gt_primary_election_batch03.csv
ID,2025-08-17,0,gt_primary_election_batch03.csv
ID,2025-08-24,0,gt_primary_election_batch03.csv
ID,2025-08-31,0,gt_primary_election_batch03.csv
ID,2025-09-07,0,gt_primary_election_batch03.csv
ID,2025-09-14,0,gt_primary_election_batch03.csv
ID,2025-09-21,0,gt_primary_election_batch03.csv
ID,2025-09-28,0,gt_primary_election_batch03.csv
ID,2025-10-05,0,gt_primary_election_batch03.csv
ID,2025-10-12,0,gt_primary_election_batch03.csv
ID,2025-10-19,0,gt_primary_election_batch03.csv
ID,2025-10-26,0,gt_primary_election_batch03.csv
ID,2025-11-02,6,gt_primary_election_batch03.csv
ID,2025-11-09,0,gt_primary_election_batch03.csv
ID,2025-11-16,0,gt_primary_election_batch03.csv
ID,2025-11-23,0,gt_primary_election_batch03.csv
ID,2025-11-30,0,gt_primary_election_batch03.csv
ID,2025-12-07,0,gt_primary_election_batch03.csv
ID,2025-12-14,0,gt_primary_election_batch03.csv
ID,2025-12-21,0,gt_primary_election_batch03.csv
ID,2025-12-28,0,gt_primary_election_batch03.csv
ID,2026-01-04,0,gt_primary_election_batch03.csv
ID,2026-01-11,0,gt_primary_election_batch03.csv
ID,2026-01-18,0,gt_primary_election_batch03.csv
ID,2026-01-25,0,gt_primary_election_batch03.csv
ID,2026-02-01,0,gt_primary_election_batch03.csv
ID,2026-02-08,0,gt_primary_election_batch03.csv
ID,2026-02-15,4,gt_primary_election_batch03.csv
ID,2026-02-22,0,gt_primary_election_batch03.csv
ID,2026-03-01,10,gt_primary_election_batch03.csv
ID,2026-03-08,0,gt_primary_election_batch03.csv
ID,2026-03-15,0,gt_primary_election_batch03.csv
ID,2026-03-22,0,gt_primary_election_batch03.csv
ID,2026-03-29,5,gt_primary_election_batch03.csv
ID,2026-04-05,0,gt_primary_election_batch03.csv
ID,2026-04-12,7,gt_primary_election_batch03.csv
ID,2026-04-19,6,gt_primary_election_batch03.csv
ID,2026-04-26,6,gt_primary_election_batch03.csv
ID,2026-05-03,11,gt_primary_election_batch03.csv
ID,2026-05-10,12,gt_primary_election_batch03.csv
ID,2026-05-17,77,gt_primary_election_batch03.csv
ID,2026-05-24,6,gt_primary_election_batch03.csv
ID,2026-05-31,14,gt_primary_election_batch03.csv
ID,2026-06-07,8,gt_primary_election_batch03.csv
ID,2026-06-14,0,gt_primary_election_batch03.csv
ID,2026-06-21,5,gt_primary_election_batch03.csv
ID,2026-06-28,4,gt_primary_election_batch03.csv
ID,2026-07-05,0,gt_primary_election_batch03.csv
ID,2026-07-12,1,gt_primary_election_batch03.csv
ID,2026-07-19,2,gt_primary_election_batch03.csv
IL,2025-06-29,1,gt_primary_election_batch03.csv
IL,2025-07-06,1,gt_primary_election_batch03.csv
IL,2025-07-13,0,gt_primary_election_batch03.csv
IL,2025-07-20,1,gt_primary_election_batch03.csv
IL,2025-07-27,1,gt_primary_election_batch03.csv
IL,2025-08-03,1,gt_primary_election_batch03.csv
IL,2025-08-10,1,gt_primary_election_batch03.csv
IL,2025-08-17,0,gt_primary_election_batch03.csv
IL,2025-08-24,0,gt_primary_election_batch03.csv
IL,2025-08-31,0,gt_primary_election_batch03.csv
IL,2025-09-07,1,gt_primary_election_batch03.csv
IL,2025-09-14,1,gt_primary_election_batch03.csv
IL,2025-09-21,1,gt_primary_election_batch03.csv
IL,2025-09-28,1,gt_primary_election_batch03.csv
IL,2025-10-05,1,gt_primary_election_batch03.csv
IL,2025-10-12,1,gt_primary_election_batch03.csv
IL,2025-10-19,2,gt_primary_election_batch03.csv
IL,2025-10-26,2,gt_primary_election_batch03.csv
IL,2025-11-02,3,gt_primary_election_batch03.csv
IL,2025-11-09,1,gt_primary_election_batch03.csv
IL,2025-11-16,1,gt_primary_election_batch03.csv
IL,2025-11-23,1,gt_primary_election_batch03.csv
IL,2025-11-30,1,gt_primary_election_batch03.csv
IL,2025-12-07,1,gt_primary_election_batch03.csv
IL,2025-12-14,1,gt_primary_election_batch03.csv
IL,2025-12-21,0,gt_primary_election_batch03.csv
IL,2025-12-28,0,gt_primary_election_batch03.csv
IL,2026-01-04,1,gt_primary_election_batch03.csv
IL,2026-01-11,2,gt_primary_election_batch03.csv
IL,2026-01-18,1,gt_primary_election_batch03.csv
IL,2026-01-25,4,gt_primary_election_batch03.csv
IL,2026-02-01,5,gt_primary_election_batch03.csv
IL,2026-02-08,5,gt_primary_election_batch03.csv
IL,2026-02-15,7,gt_primary_election_batch03.csv
IL,2026-02-22,8,gt_primary_election_batch03.csv
IL,2026-03-01,19,gt_primary_election_batch03.csv
IL,2026-03-08,16,gt_primary_election_batch03.csv
IL,2026-03-15,56,gt_primary_election_batch03.csv
IL,2026-03-22,3,gt_primary_election_batch03.csv
IL,2026-03-29,2,gt_primary_election_batch03.csv
IL,2026-04-05,3,gt_primary_election_batch03.csv
IL,2026-04-12,2,gt_primary_election_batch03.csv
IL,2026-04-19,2,gt_primary_election_batch03.csv
IL,2026-04-26,2,gt_primary_election_batch03.csv
IL,2026-05-03,6,gt_primary_election_batch03.csv
IL,2026-05-10,3,gt_primary_election_batch03.csv
IL,2026-05-17,6,gt_primary_election_batch03.csv
IL,2026-05-24,4,gt_primary_election_batch03.csv
IL,2026-05-31,9,gt_primary_election_batch03.csv
IL,2026-06-07,5,gt_primary_election_batch03.csv
IL,2026-06-14,2,gt_primary_election_batch03.csv
IL,2026-06-21,3,gt_primary_election_batch03.csv
IL,2026-06-28,3,gt_primary_election_batch03.csv
IL,2026-07-05,2,gt_primary_election_batch03.csv
IL,2026-07-12,1,gt_primary_election_batch03.csv
IL,2026-07-19,1,gt_primary_election_batch03.csv
IN,2025-06-29,0,gt_primary_election_batch03.csv
IN,2025-07-06,0,gt_primary_election_batch03.csv
IN,2025-07-13,0,gt_primary_election_batch03.csv
IN,2025-07-20,0,gt_primary_election_batch03.csv
IN,2025-07-27,0,gt_primary_election_batch03.csv
IN,2025-08-03,0,gt_primary_election_batch03.csv
IN,2025-08-10,0,gt_primary_election_batch03.csv
IN,2025-08-17,0,gt_primary_election_batch03.csv
IN,2025-08-24,2,gt_primary_election_batch03.csv
IN,2025-08-31,0,gt_primary_election_batch03.csv
IN,2025-09-07,0,gt_primary_election_batch03.csv
IN,2025-09-14,0,gt_primary_election_batch03.csv
IN,2025-09-21,0,gt_primary_election_batch03.csv
IN,2025-09-28,0,gt_primary_election_batch03.csv
IN,2025-10-05,2,gt_primary_election_batch03.csv
IN,2025-10-12,0,gt_primary_election_batch03.csv
IN,2025-10-19,1,gt_primary_election_batch03.csv
IN,2025-10-26,2,gt_primary_election_batch03.csv
IN,2025-11-02,3,gt_primary_election_batch03.csv
IN,2025-11-09,0,gt_primary_election_batch03.csv
IN,2025-11-16,0,gt_primary_election_batch03.csv
IN,2025-11-23,0,gt_primary_election_batch03.csv
IN,2025-11-30,0,gt_primary_election_batch03.csv
IN,2025-12-07,0,gt_primary_election_batch03.csv
IN,2025-12-14,2,gt_primary_election_batch03.csv
IN,2025-12-21,0,gt_primary_election_batch03.csv
IN,2025-12-28,0,gt_primary_election_batch03.csv
IN,2026-01-04,2,gt_primary_election_batch03.csv
IN,2026-01-11,1,gt_primary_election_batch03.csv
IN,2026-01-18,0,gt_primary_election_batch03.csv
IN,2026-01-25,2,gt_primary_election_batch03.csv
IN,2026-02-01,4,gt_primary_election_batch03.csv
IN,2026-02-08,3,gt_primary_election_batch03.csv
IN,2026-02-15,3,gt_primary_election_batch03.csv
IN,2026-02-22,2,gt_primary_election_batch03.csv
IN,2026-03-01,10,gt_primary_election_batch03.csv
IN,2026-03-08,4,gt_primary_election_batch03.csv
IN,2026-03-15,6,gt_primary_election_batch03.csv
IN,2026-03-22,3,gt_primary_election_batch03.csv
IN,2026-03-29,7,gt_primary_election_batch03.csv
IN,2026-04-05,8,gt_primary_election_batch03.csv
IN,2026-04-12,6,gt_primary_election_batch03.csv
IN,2026-04-19,9,gt_primary_election_batch03.csv
IN,2026-04-26,15,gt_primary_election_batch03.csv
IN,2026-05-03,100,gt_primary_election_batch03.csv
IN,2026-05-10,5,gt_primary_election_batch03.csv
IN,2026-05-17,9,gt_primary_election_batch03.csv
IN,2026-05-24,4,gt_primary_election_batch03.csv
IN,2026-05-31,8,gt_primary_election_batch03.csv
IN,2026-06-07,4,gt_primary_election_batch03.csv
IN,2026-06-14,3,gt_primary_election_batch03.csv
IN,2026-06-21,4,gt_primary_election_batch03.csv
IN,2026-06-28,3,gt_primary_election_batch03.csv
IN,2026-07-05,2,gt_primary_election_batch03.csv
IN,2026-07-12,1,gt_primary_election_batch03.csv
IN,2026-07-19,1,gt_primary_election_batch03.csv
KS,2025-06-29,0,gt_primary_election_batch04.csv
KS,2025-07-06,0,gt_primary_election_batch04.csv
KS,2025-07-13,0,gt_primary_election_batch04.csv
KS,2025-07-20,0,gt_primary_election_batch04.csv
KS,2025-07-27,3,gt_primary_election_batch04.csv
KS,2025-08-03,9,gt_primary_election_batch04.csv
KS,2025-08-10,0,gt_primary_election_batch04.csv
KS,2025-08-17,0,gt_primary_election_batch04.csv
KS,2025-08-24,0,gt_primary_election_batch04.csv
KS,2025-08-31,0,gt_primary_election_batch04.csv
KS,2025-09-07,0,gt_primary_election_batch04.csv
KS,2025-09-14,0,gt_primary_election_batch04.csv
KS,2025-09-21,0,gt_primary_election_batch04.csv
KS,2025-09-28,0,gt_primary_election_batch04.csv
KS,2025-10-05,0,gt_primary_election_batch04.csv
KS,2025-10-12,0,gt_primary_election_batch04.csv
KS,2025-10-19,0,gt_primary_election_batch04.csv
KS,2025-10-26,0,gt_primary_election_batch04.csv
KS,2025-11-02,4,gt_primary_election_batch04.csv
KS,2025-11-09,0,gt_primary_election_batch04.csv
KS,2025-11-16,0,gt_primary_election_batch04.csv
KS,2025-11-23,0,gt_primary_election_batch04.csv
KS,2025-11-30,0,gt_primary_election_batch04.csv
KS,2025-12-07,0,gt_primary_election_batch04.csv
KS,2025-12-14,0,gt_primary_election_batch04.csv
KS,2025-12-21,2,gt_primary_election_batch04.csv
KS,2025-12-28,0,gt_primary_election_batch04.csv
KS,2026-01-04,0,gt_primary_election_batch04.csv
KS,2026-01-11,0,gt_primary_election_batch04.csv
KS,2026-01-18,0,gt_primary_election_batch04.csv
KS,2026-01-25,0,gt_primary_election_batch04.csv
KS,2026-02-01,0,gt_primary_election_batch04.csv
KS,2026-02-08,0,gt_primary_election_batch04.csv
KS,2026-02-15,3,gt_primary_election_batch04.csv
KS,2026-02-22,3,gt_primary_election_batch04.csv
KS,2026-03-01,11,gt_primary_election_batch04.csv
KS,2026-03-08,6,gt_primary_election_batch04.csv
KS,2026-03-15,4,gt_primary_election_batch04.csv
KS,2026-03-22,2,gt_primary_election_batch04.csv
KS,2026-03-29,2,gt_primary_election_batch04.csv
KS,2026-04-05,3,gt_primary_election_batch04.csv
KS,2026-04-12,2,gt_primary_election_batch04.csv
KS,2026-04-19,0,gt_primary_election_batch04.csv
KS,2026-04-26,0,gt_primary_election_batch04.csv
KS,2026-05-03,6,gt_primary_election_batch04.csv
KS,2026-05-10,4,gt_primary_election_batch04.csv
KS,2026-05-17,7,gt_primary_election_batch04.csv
KS,2026-05-24,9,gt_primary_election_batch04.csv
KS,2026-05-31,13,gt_primary_election_batch04.csv
KS,2026-06-07,12,gt_primary_election_batch04.csv
KS,2026-06-14,5,gt_primary_election_batch04.csv
KS,2026-06-21,4,gt_primary_election_batch04.csv
KS,2026-06-28,6,gt_primary_election_batch04.csv
KS,2026-07-05,6,gt_primary_election_batch04.csv
KS,2026-07-12,3,gt_primary_election_batch04.csv
KS,2026-07-19,6,gt_primary_election_batch04.csv
KY,2025-06-29,0,gt_primary_election_batch04.csv
KY,2025-07-06,0,gt_primary_election_batch04.csv
KY,2025-07-13,0,gt_primary_election_batch04.csv
KY,2025-07-20,0,gt_primary_election_batch04.csv
KY,2025-07-27,0,gt_primary_election_batch04.csv
KY,2025-08-03,0,gt_primary_election_batch04.csv
KY,2025-08-10,0,gt_primary_election_batch04.csv
KY,2025-08-17,0,gt_primary_election_batch04.csv
KY,2025-08-24,0,gt_primary_election_batch04.csv
KY,2025-08-31,0,gt_primary_election_batch04.csv
KY,2025-09-07,0,gt_primary_election_batch04.csv
KY,2025-09-14,0,gt_primary_election_batch04.csv
KY,2025-09-21,0,gt_primary_election_batch04.csv
KY,2025-09-28,0,gt_primary_election_batch04.csv
KY,2025-10-05,0,gt_primary_election_batch04.csv
KY,2025-10-12,2,gt_primary_election_batch04.csv
KY,2025-10-19,0,gt_primary_election_batch04.csv
KY,2025-10-26,2,gt_primary_election_batch04.csv
KY,2025-11-02,4,gt_primary_election_batch04.csv
KY,2025-11-09,3,gt_primary_election_batch04.csv
KY,2025-11-16,1,gt_primary_election_batch04.csv
KY,2025-11-23,0,gt_primary_election_batch04.csv
KY,2025-11-30,0,gt_primary_election_batch04.csv
KY,2025-12-07,0,gt_primary_election_batch04.csv
KY,2025-12-14,0,gt_primary_election_batch04.csv
KY,2025-12-21,0,gt_primary_election_batch04.csv
KY,2025-12-28,0,gt_primary_election_batch04.csv
KY,2026-01-04,3,gt_primary_election_batch04.csv
KY,2026-01-11,2,gt_primary_election_batch04.csv
KY,2026-01-18,2,gt_primary_election_batch04.csv
KY,2026-01-25,0,gt_primary_election_batch04.csv
KY,2026-02-01,3,gt_primary_election_batch04.csv
KY,2026-02-08,2,gt_primary_election_batch04.csv
KY,2026-02-15,3,gt_primary_election_batch04.csv
KY,2026-02-22,3,gt_primary_election_batch04.csv
KY,2026-03-01,10,gt_primary_election_batch04.csv
KY,2026-03-08,3,gt_primary_election_batch04.csv
KY,2026-03-15,4,gt_primary_election_batch04.csv
KY,2026-03-22,3,gt_primary_election_batch04.csv
KY,2026-03-29,4,gt_primary_election_batch04.csv
KY,2026-04-05,5,gt_primary_election_batch04.csv
KY,2026-04-12,5,gt_primary_election_batch04.csv
KY,2026-04-19,6,gt_primary_election_batch04.csv
KY,2026-04-26,8,gt_primary_election_batch04.csv
KY,2026-05-03,28,gt_primary_election_batch04.csv
KY,2026-05-10,23,gt_primary_election_batch04.csv
KY,2026-05-17,100,gt_primary_election_batch04.csv
KY,2026-05-24,5,gt_primary_election_batch04.csv
KY,2026-05-31,6,gt_primary_election_batch04.csv
KY,2026-06-07,4,gt_primary_election_batch04.csv
KY,2026-06-14,0,gt_primary_election_batch04.csv
KY,2026-06-21,2,gt_primary_election_batch04.csv
KY,2026-06-28,2,gt_primary_election_batch04.csv
KY,2026-07-05,0,gt_primary_election_batch04.csv
KY,2026-07-12,1,gt_primary_election_batch04.csv
KY,2026-07-19,1,gt_primary_election_batch04.csv
LA,2025-06-29,0,gt_primary_election_batch04.csv
LA,2025-07-06,0,gt_primary_election_batch04.csv
LA,2025-07-13,0,gt_primary_election_batch04.csv
LA,2025-07-20,0,gt_primary_election_batch04.csv
LA,2025-07-27,0,gt_primary_election_batch04.csv
LA,2025-08-03,0,gt_primary_election_batch04.csv
LA,2025-08-10,0,gt_primary_election_batch04.csv
LA,2025-08-17,0,gt_primary_election_batch04.csv
LA,2025-08-24,0,gt_primary_election_batch04.csv
LA,2025-08-31,0,gt_primary_election_batch04.csv
LA,2025-09-07,0,gt_primary_election_batch04.csv
LA,2025-09-14,0,gt_primary_election_batch04.csv
LA,2025-09-21,0,gt_primary_election_batch04.csv
LA,2025-09-28,0,gt_primary_election_batch04.csv
LA,2025-10-05,0,gt_primary_election_batch04.csv
LA,2025-10-12,0,gt_primary_election_batch04.csv
LA,2025-10-19,3,gt_primary_election_batch04.csv
LA,2025-10-26,0,gt_primary_election_batch04.csv
LA,2025-11-02,0,gt_primary_election_batch04.csv
LA,2025-11-09,0,gt_primary_election_batch04.csv
LA,2025-11-16,0,gt_primary_election_batch04.csv
LA,2025-11-23,0,gt_primary_election_batch04.csv
LA,2025-11-30,0,gt_primary_election_batch04.csv
LA,2025-12-07,0,gt_primary_election_batch04.csv
LA,2025-12-14,0,gt_primary_election_batch04.csv
